"Código Establecimiento","Nombre Establecimiento","ID Comuna","Nombre Comuna","Femenino","Masculino","Total Estudiantes"
"10699","ESCUELA REPUBLICA DE GRECIA","13601","TALAGANTE","32","40","72"
"10702","ESCUELA MANUEL RODRIGUEZ ERDOIZA","13601","TALAGANTE","8","16","24"
"10704","ESCUELA ALBORADA DE TALAGANTE","13601","TALAGANTE","49","46","95"
"10705","ESCUELA LUIS UNDURRAGA","13601","TALAGANTE","22","14","36"
"10706","ESCUELA EL PINO VIEJO DE LONQUEN","13601","TALAGANTE","8","5","13"
"10726","CENTRO DE EDUCACION MARIO BERTERO CEVASCO","13603","ISLA DE MAIPO","42","40","82"
"10727","LICEO REPUBLICA DE ITALIA","13603","ISLA DE MAIPO","22","35","57"
"10729","ESCUELA BASICA EFRAIN MALDONADO TORRES","13603","ISLA DE MAIPO","26","34","60"
"10730","ESC.BASICA SAN ANTONIO DE NALTAGUA","13603","ISLA DE MAIPO","7","10","17"
"10735","LICEO POLIV. LUIS HUMBERTO ACOSTA GAY","13602","EL MONTE","13","3","16"
"10736","ESCUELA REPUBLICA DEL ECUADOR","13602","EL MONTE","9","12","21"
"10737","ESC. BASICA  JAVIERA CARRERA VERDUGO","13602","EL MONTE","12","9","21"
"10738","ESCUELA REPUBLICA DE HONDURAS","13602","EL MONTE","31","28","59"
"10740","ESCUELA CHINIGUE EL CRISTO","13602","EL MONTE","9","5","14"
"10741","ESCUELA EL REMANSO","13602","EL MONTE","8","8","16"
"10747","ESCUELA TERESA DE CALCUTA","13605","PEÑAFLOR","19","16","35"
"10748","ESCUELA EMILIA LASCAR","13605","PEÑAFLOR","61","50","111"
"10749","LICEO PAUL HARRIS","13604","PADRE HURTADO","22","19","41"
"10750","ESCUELA ROSALINA PESCIO VARGAS","13605","PEÑAFLOR","59","55","114"
"10752","ESCUELA REPUBLICA ARGENTINA","13604","PADRE HURTADO","16","18","34"
"10753","ESCUELA REPUBLICA CHECA","13605","PEÑAFLOR","10","20","30"
"10754","ESCUELA MAND EDUARDO FREI MONTALVA","13605","PEÑAFLOR","24","19","43"
"10756","ESCUELA SONIA PLAZA CASTRO","13605","PEÑAFLOR","8","9","17"
"10758","ESCUELA MALLOCO","13605","PEÑAFLOR","28","26","54"
"10760","ESCUELA REPUBLICA DE ISRAEL","13605","PEÑAFLOR","18","16","34"
"10763","ESCUELA CRISTAL CHILE","13604","PADRE HURTADO","21","18","39"
"10764","ESCUELA LA ESPERANZA","13604","PADRE HURTADO","11","15","26"
"10766","ESCUELA DOLORES CATTIN FAUNDEZ","13605","PEÑAFLOR","1","5","6"
"10782","ESCUELA IGNACIO SERRANO MONTANER","13501","MELIPILLA","0","28","28"
"10783","LICEO GABRIELA MISTRAL DE MELIPILLA","13501","MELIPILLA","44","18","62"
"10784","COLEGIO HUILCO ALTO","13501","MELIPILLA","7","9","16"
"10785","COLEGIO MONS. JAIME LARRAIN BUNSTER","13501","MELIPILLA","10","17","27"
"10786","ESCUELA SAN JOSE DE LA VILLA","13501","MELIPILLA","12","27","39"
"10789","ESCUELA GRAL. CAROL URZUA","13501","MELIPILLA","4","19","23"
"10790","ESCUELA REPUBLICA DEL BRASIL","13501","MELIPILLA","23","30","53"
"10791","COLEGIO POMAIRE","13501","MELIPILLA","19","24","43"
"10792","LICEO POLIV. EL BOLLENAR","13501","MELIPILLA","15","22","37"
"10794","ESCUELA SANTA ROSA ESMERALDA","13501","MELIPILLA","8","23","31"
"10795","ESCUELA CLAUDIO ARRAU","13501","MELIPILLA","15","8","23"
"10796","ESCUELA PATRICIO LARRAIN GANDARILLAS","13501","MELIPILLA","11","11","22"
"10797","ESCUELA PEDRO MARIN ALEMANY","13501","MELIPILLA","14","18","32"
"10798","ESCUELA BASICA CARMEN BAJO","13501","MELIPILLA","11","9","20"
"10799","ESCUELA RAMON NOGUERA PRIETO","13501","MELIPILLA","15","15","30"
"10805","ESCUELA PUANGUE","13501","MELIPILLA","7","9","16"
"10810","ESCUELA LIDIA MATTE HURTADO","13501","MELIPILLA","6","10","16"
"10816","ESCUELA JOSE CAMARENA ESCRIVA","13501","MELIPILLA","7","8","15"
"10818","ESCUELA HUECHUN","13501","MELIPILLA","18","12","30"
"10821","ESCUELA RAQUEL FERNANDEZ DE MORANDE","13501","MELIPILLA","6","6","12"
"10827","ESCUELA BASICA EL PABELLON","13501","MELIPILLA","13","12","25"
"10835","LICEO MUNICIPAL F-N°860","13504","MARIA PINTO","18","13","31"
"10836","ESCUELA BASICA F-N° 732 CHOROMBO ALTO","13504","MARIA PINTO","18","16","34"
"10837","ESCUELA BASICA F-N°738 LOS RULOS","13504","MARIA PINTO","9","12","21"
"10838","ESCUELA BASICA G-N°733 CHOROMBO BAJO","13504","MARIA PINTO","11","6","17"
"10839","ESCUELA BASICA G-N°734 LAS MERCEDES","13504","MARIA PINTO","7","10","17"
"10840","ESCUELA BASICA G-N°737 SANTA EMILIA","13504","MARIA PINTO","11","9","20"
"10842","ESCUELA BASICA VALLE DE PUANGUE","13503","CURACAVI","18","36","54"
"10844","ESCUELA SAN JOSE OBRERO DE CURACAVI","13503","CURACAVI","35","38","73"
"10846","ESCUELA FERNANDO CARVAJAL PINTO","13503","CURACAVI","17","14","31"
"10848","ESCUELA ELIECER PEREZ VARGAS","13503","CURACAVI","7","24","31"
"10854","LICEO MUNICIPAL DE SAN PEDRO","13505","SAN PEDRO","26","31","57"
"10856","ESCUELA BASICA G-N°126","13505","SAN PEDRO","6","7","13"
"10858","ESCUELA BASICA G-N°128 ATALICIO AGUILAR A.","13505","SAN PEDRO","4","3","7"
"10862","ESCUELA BASICA G-N°131","13505","SAN PEDRO","8","7","15"
"10864","ESCUELA BASICA G-N°134 NIHUE","13505","SAN PEDRO","7","8","15"
"10865","ESCUELA ENRIQUE REYMOND ALDUNATE","13505","SAN PEDRO","2","3","5"
"10871","ESCUELA BASICA G-N°498","13505","SAN PEDRO","2","5","7"
"10873","LICEO MUNICIPAL SARA TRONCOSO TRONCOSO","13502","ALHUE","22","27","49"
"10877","ESCUELA EL ASIENTO","13502","ALHUE","4","4","8"
"10879","ESCUELA SAN ALFONSO","13502","ALHUE","11","8","19"
"10880","ESCUELA HACIENDA ALHUE","13502","ALHUE","3","4","7"
"10905","ESCUELA BASICA FUERTE BAQUEDANO","1401","POZO ALMONTE","15","8","23"
"10916","ESCUELA CALETA CHANAVAYITA","1101","IQUIQUE","2","9","11"
"10917","LICEO S.S JUAN PABLO SEGUNDO","1107","ALTO HOSPICIO","62","96","158"
"10970","LICEO JORGE ALESSANDRI RODRIGUEZ","2201","CALAMA","14","12","26"
"11025","ESCUELA FRONTERIZA","3302","ALTO DEL CARMEN","6","8","14"
"11033","ESCUELA BASICA ANGELINA SALAS OLIVARES","3201","CHAÑARAL","24","26","50"
"11111","LICEO ALBERTO GALLARDO LORCA","4304","PUNITAQUI","9","12","21"
"11155","LICEO JORGE ALESSANDRI RODRIGUEZ","4101","LA SERENA","10","17","27"
"11199","COLEGIO LUIS CRUZ MARTINEZ","5401","LA LIGUA","23","31","54"
"11246","LICEO ELISA ESCOBEDO LA PAZ","6115","RENGO","3","11","14"
"11248","ESC. ADRIANA ARANGUIZ CERDA","6117","SAN VICENTE","15","20","35"
"11261","ESCUELA DIGNA CAMILO","6201","PICHILEMU","22","14","36"
"11277","ESCUELA GABRIELA MISTRAL","6110","MOSTAZAL","27","24","51"
"11284","CENTRO DE EDUCACION DE ADULTOS","6101","RANCAGUA","13","14","27"
"11286","LICEO HERIBERTO SOTO SOTO","6301","SAN FERNANDO","14","11","25"
"11287","LICEO BERTA ZAMORANO LIZANA","6104","COLTAUCO","1","2","3"
"11323","ESCUELA REINO DE DINAMARCA","7304","MOLINA","23","29","52"
"11333","ESCUELA OSVALDO HIRIART CORVALAN","7107","PENCAHUE","4","1","5"
"11337","CENTRO DE EDUCACION INTEGRADA DE ADULTOS","7406","SAN JAVIER","8","9","17"
"11342","ESCUELA CARLOS TRUPP WANNER","7101","TALCA","14","31","45"
"11394","ESCUELA GABRIELA MISTRAL","8111","TOME","43","54","97"
"11398","ESCUELA MAULE","8102","CORONEL","13","16","29"
"11405","ESCUELA FERNANDO BAQUEDANO","8421","YUNGAY","35","44","79"
"11417","ESCUELA ADULTOS LAS AMERICAS","8110","TALCAHUANO","10","14","24"
"11462","ESCUELA COLONIA RAYEN-LAFQUEN","9120","VILLARRICA","2","1","3"
"11472","ESCUELA ARAUCARIAS","9109","LONCOCHE","8","15","23"
"11548","ESCUELA CLAUDIO MATTE","10105","FRUTILLAR","15","23","38"
"11553","ESCUELA RURAL NALHUITAD","10203","CHONCHI","1","2","3"
"11591","LICEO RURAL LLIFEN","14202","FUTRONO","11","13","24"
"11677","ESCUELA ANDRES ALCAZAR","8304","LAJA","60","40","100"
"11687","ESCUELA REPUBLICA ARGENTINA","12101","PUNTA ARENAS","19","14","33"
"11704","ESCUELA PUERTA DE LA CORDILLERA","8411","PINTO","41","27","68"
"11711","ESCUELA LUIS MARTÍNEZ GONZÁLEZ","8312","TUCAPEL","37","42","79"
"11714","ESCUELA CHACUIVI","8207","TIRUA","1","10","11"
"11743","COLEGIO BASICO LOS LOBOS","8110","TALCAHUANO","22","26","48"
"11993","ESCUELA BASICA JUAN PABLO DUARTE","13123","PROVIDENCIA","38","51","89"
"12020","ESCUELA BASICA ENRIQUE ZANARTU PRIETO","8303","CABRERO","37","43","80"
"12022","ESCUELA BASICA CHACAYAL SUR","8301","LOS ANGELES","6","13","19"
"12023","COLEGIO BASICO SAN VICENTE","8110","TALCAHUANO","10","14","24"
"12058","ESCUELA BASICA LOS LIBERTADORES","8105","HUALQUI","18","38","56"
"12079","HERNAN MERINO CORREA","13401","SAN BERNARDO","24","27","51"
"12113","ESCUELA BASICA LO VELASQUEZ","13128","RENCA","9","19","28"
"12146","CENTRO INTEG EDUC ADULTOS DE PLAYA ANCHA","5101","VALPARAISO","20","17","37"
"12171","ESCUELA BASICA HUMBERTO VILCHEZ ALZAMORA","5109","VIÑA DEL MAR","9","19","28"
"12243","ESCUELA Nº 1365 R.P. GUSTAVO LE PAIGE","13128","RENCA","15","16","31"
"12251","COLEGIO BATALLA DE LA CONCEPCION","13105","EL BOSQUE","15","12","27"
"12255","COLEGIO ALCAZAR","13119","MAIPU","59","66","125"
"12314","ESCUELA ATENAS","5803","OLMUE","15","22","37"
"12501","ESCUELA JORGE ALESSANDRI RODRIGUEZ","15101","ARICA","19","11","30"
"12538","ESCUELA CHIPANA","1101","IQUIQUE","15","22","37"
"12542","ESCUELA CALETA SAN MARCOS","1101","IQUIQUE","3","4","7"
"12550","OASIS EN EL DESIERTO","1401","POZO ALMONTE","4","0","4"
"12617","ESCUELA ESTRELLA DEL SUR","1401","POZO ALMONTE","35","38","73"
"12623","ESCUELA SAN ANDRES DE PICA","1405","PICA","14","18","32"
"12632","COLEGIO SIMON BOLIVAR","1107","ALTO HOSPICIO","12","17","29"
"12683","LICEO COLEGIO DEPORTIVO","1101","IQUIQUE","6","39","45"
"12758","LICEO C.E.I.A. JOSE ALEJANDRO SORIA VARAS","1101","IQUIQUE","22","31","53"
"12810","ESCUELA KAMAC MAYU","2201","CALAMA","42","57","99"
"12840","ESCUELA JUAN PABLO II","2101","ANTOFAGASTA","47","44","91"
"12842","LICEO AGROPECUARIO LIKAN ANTAI","2203","SAN PEDRO DE ATACAMA","38","39","77"
"12870","C.E.I.A. ANTONIO RENDIC.","2101","ANTOFAGASTA","40","52","92"
"12871","ESCUELA BASICA VALENTIN LETELIER","2201","CALAMA","45","36","81"
"12872","ESCUELA MARÍA ANGÉLICA ELIZONDO BRICEÑO","2102","MEJILLONES","26","14","40"
"12942","ESCUELA GABRIELA MISTRAL","2301","TOCOPILLA","36","30","66"
"12944","REVERENDO PADRE PATRICIO CARIOLA","2101","ANTOFAGASTA","52","59","111"
"12945","ESCUELA ECOLOGICA PADRE ALBERTO HURTADO","2101","ANTOFAGASTA","29","37","66"
"12962","ESCUELA ELMO FUNEZ CARRIZO","2101","ANTOFAGASTA","52","44","96"
"12972","COLEGIO LA CONCEPCION","2101","ANTOFAGASTA","0","1","1"
"12980","LICEO BICENTENARIO DIEGO PORTALES PALAZUELOS","2201","CALAMA","35","43","78"
"13104","ESCUELA MANUEL ORELLA ECHANEZ","3102","CALDERA","25","39","64"
"13118","ESC. BASICA MARTA EMILIANA AGUILAR ZERON","3103","TIERRA AMARILLA","23","22","45"
"13121","ESC.BASICA CAPITAN RAFAEL TORREBLANCA","3301","VALLENAR","12","15","27"
"13122","CENTRO EDUC.INTEGRADA ADULTOS  C.E.I.A","3301","VALLENAR","5","6","11"
"13133","ESCUELA MANUEL RODRIGUEZ","3101","COPIAPO","13","15","28"
"13134","ESCUELA MIREYA ZULETA ASTUDILLO","3304","HUASCO","21","20","41"
"13135","ESCUELA BASICA IGNACIO DOMEYKO","3201","CHAÑARAL","28","31","59"
"13143","BYRON GIGOUX JAMES","3102","CALDERA","16","18","34"
"13154","ESCUELA EL CHANAR","3101","COPIAPO","30","41","71"
"13163","ESCUELA EL PALOMAR","3101","COPIAPO","29","46","75"
"13167","ESCUELA EDMUNDO QUEZADA ARAYA","3301","VALLENAR","24","25","49"
"13170","ESCUELA BASICA SARA CORTES CORTES","3202","DIEGO DE ALMAGRO","32","26","58"
"13176","CENTRO DE EDUCACION INTEGRADA DE ADULTOS","3101","COPIAPO","15","18","33"
"13177","ESCUELA VILLA LAS PLAYAS","3102","CALDERA","16","32","48"
"13181","ESCUELA EMILIA SCHWABE RUMOHR","3303","FREIRINA","15","18","33"
"13185","LICEO POLITECNICO","3301","VALLENAR","1","2","3"
"13186","CENTRO DE EDUCACION INTEGRADA DE ADULTOS","3202","DIEGO DE ALMAGRO","1","5","6"
"13193","C.E.I.A. CALDERA","3102","CALDERA","2","5","7"
"13202","LICEO BICENTENARIO DE VALLENAR","3301","VALLENAR","49","35","84"
"13358","ESCUELA JUAN RENDIC","4106","VICUÑA","9","7","16"
"13387","COLEGIO DE ARTES ELISEO VIDELA JORQUERA","4301","OVALLE","26","34","60"
"13423","ESCUELA BASICA AMANECER","4305","RIO HURTADO","6","6","12"
"13428","ESCUELA BASICA SAN ISIDRO DE CUZ CUZ","4201","ILLAPEL","7","10","17"
"13462","COLEGIO CERRO GUAYAQUIL","4303","MONTE PATRIA","17","15","32"
"13463","COLEGIO CARLOS CONDELL DE LA HAZA","4101","LA SERENA","23","50","73"
"13494","ESCUELA BASICA LA VILLA","4303","MONTE PATRIA","8","10","18"
"13512","COLEGIO JOAQUIN VICUÐA LARRAIN","4106","VICUÑA","11","18","29"
"13557","ESCUELA BASICA REPUBLICA DE ITALIA","4102","COQUIMBO","13","13","26"
"13558","INSTITUTO DE ADM. Y COMERCIO ESTADO DE ISRAEL","4102","COQUIMBO","24","14","38"
"13559","ESCUELA REPUBLICA DE GRECIA","4102","COQUIMBO","14","20","34"
"13560","ESCUELA PADRE ALBERTO HURTADO CRUCHAGA","4102","COQUIMBO","17","10","27"
"13561","LIC.DE CIENC.Y HUM.SAN JOSEMARIA ESCRIVA","4102","COQUIMBO","28","10","38"
"13562","ESCUELA JUAN PABLO II","4102","COQUIMBO","11","11","22"
"13563","COLEGIO NUESTRA SEÑORA DEL ROSARIO","4103","ANDACOLLO","14","13","27"
"13570","ESCUELA MUNICIPAL VILLA SANTA ROSA","4204","SALAMANCA","0","5","5"
"13576","LICEO TECNICO FEMENINO LAS COMPANIAS","4101","LA SERENA","6","0","6"
"13590","COLEGIO DE ADMINISTRACION Y COMERCIO EL INGENIO","4301","OVALLE","15","17","32"
"13591","CENTRO INTEGRAL DE ADULTOS LIMARI","4301","OVALLE","10","10","20"
"14202","COLEGIO PANQUEHUE","5704","PANQUEHUE","10","16","26"
"14208","CENTRO INTEGRAL DE EDUCACION DE ADULTOS","5501","QUILLOTA","19","17","36"
"14454","LIC.EDUC.DE ADULTOS JUAN F.GONZALEZ R.","5701","SAN FELIPE","1","3","4"
"14479","ESCUELA BASICA MUNICIPAL ARAUCARIA","5402","CABILDO","32","36","68"
"14678","ESCUELA JUAN DE SAAVEDRA","5101","VALPARAISO","5","7","12"
"14697","LICEO BICENTENARIO CORDILLERA DE SAN FELIPE","5701","SAN FELIPE","38","29","67"
"14720","LICEO GASTRONOMIA Y TURISMO","5801","QUILPUE","11","17","28"
"14881","LICEO ALDEA EDUCATIVA RAPA NUI","5201","ISLA DE PASCUA","24","32","56"
"15526","ESCUELA MUNICIPAL AMERICA","6204","MARCHIHUE","24","21","45"
"15535","ESCUELA SANTA TERESA DE AVILA","6115","RENGO","15","11","26"
"15570","ESCUELA BASICA GALVARINO VALENZUELA MORAGA","6304","LOLOL","14","16","30"
"15574","LICEO MUNICIPAL DE ADULTOS SANTA CRUZ","6310","SANTA CRUZ","15","10","25"
"15596","INSTITUTO SAN VICENTE DE TAGUA TAGUA","6117","SAN VICENTE","14","29","43"
"15608","ESCUELA SAN HERNAN","6301","SAN FERNANDO","18","16","34"
"15614","ESCUELA EL NARANJAL","6115","RENGO","30","43","73"
"15724","ESCUELA FERNANDA AEDO FAUNDEZ","6115","RENGO","32","23","55"
"15728","COLEGIO MUNICIPAL HUALLILEN","6103","COINCO","13","9","22"
"15753","COLEGIO BENJAMIN VICUÑA MACKENNA","6101","RANCAGUA","9","15","24"
"15759","LICEO MACHALI","6108","MACHALI","6","10","16"
"15762","COLEGIO MARÍA ESCOBILLANA GUZMÁN","6106","GRANEROS","16","16","32"
"15768","COLEGIO SANTA FILOMENA","6101","RANCAGUA","15","22","37"
"15770","ESCUELA DIVINO MAESTRO","6201","PICHILEMU","19","23","42"
"15781","LICEO MUNICIPAL DE CODEGUA","6102","CODEGUA","6","8","14"
"16424","LICEO BICENTENARIO DE MOLINA MARIA DEL TRÁNSITO DE LA CRUZ","7304","MOLINA","5","16","21"
"16428","ESC. MONSENOR MANUEL LARRAIN ERRAZURIZ","7302","HUALAÑE","27","43","70"
"16460","ESCUELA PADRE ALBERTO HURTADO","7301","CURICO","27","36","63"
"16468","ESCUELA BASICA DE COLBUN","7402","COLBUN","29","47","76"
"16469","COLEGIO PABLO NERUDA","7404","PARRAL","51","33","84"
"16506","ESCUELA CHACARILLAS","7102","CONSTITUCION","10","19","29"
"16580","ESC. PASO INTERNACIONAL PEHUENCHE","7109","SAN CLEMENTE","38","28","66"
"16676","LICEO COMPLEJO EDUCACIONAL JAVIERA CARRERA","7101","TALCA","41","47","88"
"16715","COLEGIO EL BOLDO","7301","CURICO","29","33","62"
"16716","LICEO ZAPALLAR","7301","CURICO","37","35","72"
"16729","INSTITUTO INGLES","7301","CURICO","8","5","13"
"16748","LICEO BICENTENARIO ORIENTE DE TALCA","7101","TALCA","18","30","48"
"16751","LICEO BICENTENARIO DE CAUQUENES","7201","CAUQUENES","16","18","34"
"16754","LICEO ARTURO ALESSANDRI PALMA","7306","ROMERAL","0","1","1"
"16879","ESCUELA BÁSICA N°2442 `CENTRO EDUCACIONAL ERNESTO YAÑEZ RIVERA`","13107","HUECHURABA","18","22","40"
"16958","COLEGIO  ARTISTICO SOL DEL  ILLIMANI","13110","LA FLORIDA","18","18","36"
"16985","LICEO DE ALTA EXIGENCIA PAULO FREIRE","10208","QUELLON","9","14","23"
"17654","CENTRO EDUCACIÓN INTEGRADA DE ADULTOS","8102","CORONEL","12","13","25"
"17693","COLEGIO BASICO NUEVA LOS LOBOS","8110","TALCAHUANO","25","28","53"
"17698","ESCUELA RAMÓN VINAY SEPÚLVEDA","8401","CHILLAN","39","35","74"
"17709","ESCUELA BALMACEDA SAAVEDRA L.","8103","CHIGUAYANTE","14","10","24"
"17723","ESCUELA DIEGO PORTALES","8109","SANTA JUANA","11","10","21"
"17741","ESCUELA REINO DE SUECIA","8403","COBQUECURA","15","10","25"
"17742","ESCUELA BASICA EDUARDO FREI MONTALBA","8402","BULNES","9","13","22"
"17751","ESCUELA VILLA LA GRANJA","8305","MULCHEN","33","28","61"
"17782","LICEO RIOS DE CHILE","8107","PENCO","12","17","29"
"17785","ESCUELA VILLA CENTINELA SUR","8110","TALCAHUANO","13","12","25"
"17787","ESCUELA ORLANDO VERA VILLARROEL","8303","CABRERO","31","32","63"
"17813","ESCUELA BÁSICA CACIQUE LEVIÁN","8311","SANTA BARBARA","17","22","39"
"17814","ESCUELA ALTO CABRERO","8303","CABRERO","33","42","75"
"17847","INSTITUTO EDUCACIÓN DE ADULTOS RUBÉN CAMPOS LÓPEZ","8304","LAJA","6","6","12"
"17874","ESCUELA EDELMIRA VERGARA QUIÑONES","8202","ARAUCO","21","23","44"
"17880","CENTRO DE EDUCACIÓN DE ADULTOS ADELAILA MORENO","8312","TUCAPEL","0","2","2"
"17881","CENTRO EDUCACIÓN INTEGRADO ADULTOS FERMÍN FIERRO LUENGO","8205","CURANILAHUE","18","12","30"
"17892","ESCUELA MARTA COLVIN ANDRADE","8401","CHILLAN","15","21","36"
"17897","ESCUELA GLORIAS NAVALES","8408","NINHUE","10","13","23"
"17898","ESCUELA SERGIO MARTIN ALAMOS","8419","SAN NICOLAS","12","12","24"
"17916","ESCUELA DAFNE ELVIRA ZAPATA ROZAS","8410","PEMUCO","15","33","48"
"17924","ESCUELA NACIMIENTO DE NUESTRO SEÑOR","8306","NACIMIENTO","9","18","27"
"17930","ESCUELA EL LLANO","8414","QUIRIHUE","8","9","17"
"18002","ESCUELA JOSE FRANCISCO PINO MEDINA","8404","COELEMU","30","28","58"
"18006","ESCUELA ELISE MOTTART","8407","EL CARMEN","26","19","45"
"18009","CENTRO INTEGRAL ADULTOS PAUL PERCIVAL HARRIS","8202","ARAUCO","4","1","5"
"18012","ESCUELA MARTA COLVIN ANDRADE","8405","COIHUECO","17","24","41"
"18014","ESCUELA BASICA LOS CONQUISTADORES","8107","PENCO","15","17","32"
"18015","ESCUELA BASICA FORJADORES DE CHILE","8107","PENCO","13","10","23"
"18017","LICEO TÉCNICO PROFESIONAL VIOLETA PARRA SANDOVAL","8416","SAN CARLOS","17","20","37"
"18021","ESCUELA DIEGO PORTALES PALAZUELOS","8313","YUMBEL","1","11","12"
"18065","ESCUELA NUEVA REPUBLICA","8105","HUALQUI","20","33","53"
"18099","ESCUELA TOMAS LAGO","8406","CHILLAN VIEJO","13","23","36"
"18112","LICEO INES ENRIQUEZ FRODDEN","8104","FLORIDA","11","21","32"
"18218","COLEGIO NUEVOS HORIZONTES","8108","SAN PEDRO DE LA PAZ","22","25","47"
"19906","LICEO POLITECNICO EMA ESPINOZA CORREA","9108","LAUTARO","9","7","16"
"19927","ESCUELA BASICA VOLCAN LLAIMA","9110","MELIPEUCO","17","10","27"
"19993","C.E.I.A. ANTONIO ACEVEDO HERNANDEZ","9201","ANGOL","9","2","11"
"20025","ESCUELA ARTISTICA ARMANDO DUFEY BLANC","9101","TEMUCO","37","28","65"
"20121","ESCUELA MUNICIPAL LOS ARRAYANES","9115","PUCON","14","21","35"
"20200","ESCUELA MUNICIPAL GABRIELA MISTRAL","9106","GALVARINO","10","22","32"
"20248","LICEO MUNICIPAL TROVOLHUE","9102","CARAHUE","4","10","14"
"20266","LICEO BICENTENARIO DE TEMUCO","9101","TEMUCO","43","26","69"
"20376","ESCUELA NUEVA ALERCE","10101","PUERTO MONTT","37","39","76"
"20393","CENTRO DE EDUCACION INTEGRADA DE ADULTOS POETA ALFONSO MORA","8111","TOME","18","4","22"
"20409","ESCUELA HOSPITALARIA PUERTO MONTT","10101","PUERTO MONTT","1","1","2"
"20427","ESCUELA BASICA ÑIPAS","8415","RANQUIL","17","9","26"
"20440","ESCUELA BÁSICA DOCTOR JUAN VERDAGUER PLANAS","13127","RECOLETA","17","18","35"
"22083","ESCUELA BASICA ALMIRANTE JUAN JOSE LATORRE","10401","CHAITEN","7","13","20"
"22086","LICEO RURAL LAS QUEMAS","10101","PUERTO MONTT","8","12","20"
"22098","ESCUELA RURAL INIO","10208","QUELLON","0","2","2"
"22105","ESCUELA BASICA FRESIA","10104","FRESIA","38","35","73"
"22112","ESCUELA RURAL PUNTA WHITE","10208","QUELLON","2","3","5"
"22130","ESCUELA  ALLA-KINTUY","10208","QUELLON","13","16","29"
"22175","ESCUELA PABLO NERUDA","10101","PUERTO MONTT","25","27","52"
"22229","ESCUELA BASICA LICARAYEN","10101","PUERTO MONTT","9","15","24"
"22307","CENTRO DE EDUCACION DE ADULTOS QUELLON","10208","QUELLON","16","20","36"
"22309","COLEGIO INGLÉS MABEL CONDEMARÍN","10106","LOS MUERMOS","27","18","45"
"22333","ESCUELA FRANCIA","14101","VALDIVIA","19","33","52"
"22354","ESCUELA EL MAITEN","14201","LA UNION","12","11","23"
"22380","ESCUELA BASICA SECTOR ORIENTE","10208","QUELLON","24","28","52"
"22403","ESCUELA DE CULTURA Y DIFUSION ARTISTICA FRIDOLINA BARRIENTOS CANOBRA","10201","CASTRO","15","7","22"
"22414","ESCUELA PAMPA RIOS","14204","RIO BUENO","33","36","69"
"22418","ESCUELA BASICA KIMUN LAWAL","10101","PUERTO MONTT","51","51","102"
"22419","ESCUELA PADRE ALBERTO HURTADO","10101","PUERTO MONTT","26","40","66"
"22420","ESCUELA NUEVA PENSYLVANIA","10108","MAULLIN","7","12","19"
"22430","COLEGIO CRECER","10303","PURRANQUE","7","11","18"
"22476","COLEGIO SAN JOSE","14106","MARIQUINA","8","11","19"
"22480","COLEGIO LOS ALERCES","10101","PUERTO MONTT","30","38","68"
"22483","LICEO BICENTENARIO DE EXCELENCIA ALTAMIRA","14108","PANGUIPULLI","37","26","63"
"22493","ESCUELA VICENTE PEREZ ROSALES","10105","FRUTILLAR","16","15","31"
"22504","LICEO FRANCISCO COLOANE","10201","CASTRO","12","21","33"
"22509","ESCUELA ALEMANIA","10101","PUERTO MONTT","17","19","36"
"22519","COLEGIO MIRADOR DEL LAGO","10109","PUERTO VARAS","42","40","82"
"22531","ESCUELA CLAUDIO ARRAU LEON","14108","PANGUIPULLI","16","13","29"
"22532","ESCUELA EL BOSQUE","14101","VALDIVIA","18","30","48"
"22535","ESCUELA TERESA DE LOS ANDES","10201","CASTRO","37","44","81"
"22539","ESCUELA JOSE MANUEL BALMACEDA","10102","CALBUCO","11","13","24"
"22540","INSTITUTO ITALIA DE VALDIVIA","14101","VALDIVIA","9","10","19"
"22544","LICEO CIENTIFICO HUMANISTA BENJAMIN VICUÑA MACKENNA","10101","PUERTO MONTT","3","8","11"
"22549","CENTRO DE EDUCACIÓN INTEGRAL DE ADULTOS NUEVO HORIZONTE","14108","PANGUIPULLI","3","1","4"
